Drug_ID,SMILES,Predicted_DTA_S1R,Predicted_DTA_DRD2,Predicted_DTA_BIP
DB01234,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,7.746030509471893,6.995020687580109,7.390136003494263
DB01235,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,5.779441595077515,5.428558349609375,4.676518738269806
DB01238,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,7.397559881210327,7.940938472747803,7.646920919418335
DB01240,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,6.709831476211548,6.1230069398880005,5.51452511548996
DB01241,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,5.814891338348389,5.429465174674988,4.603219151496887
DB01242,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,6.6724385023117065,7.2584110498428345,7.253928065299988
DB01244,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,6.577825129032135,5.899832844734192,5.641365230083466
DB01248,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,7.791037201881409,6.459491610527039,5.865764141082764
DB01254,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,7.381104290485382,6.304903030395508,5.937436819076538
DB01255,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N,6.329358279705048,5.615860104560852,5.286009430885315
DB01259,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,6.296289682388306,6.952683091163635,6.459876537322998
DB01260,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,6.666739463806152,5.783945679664612,5.534106194972992
DB01261,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,5.7711403369903564,6.13051700592041,4.938011169433594
DB01262,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,5.9113887548446655,5.775038063526154,5.006421804428101
DB01267,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,7.412707686424255,7.8786309361457825,7.553874313831329
DB01268,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,6.1545268297195435,6.231107175350189,5.564355909824371
DB01275,C1=CC=C2C(=C1)C=NN=C2NN,5.765865743160248,5.369722366333008,4.702402889728546
DB01291,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,5.6114325523376465,5.8098703026771545,4.646983861923218
DB01296,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O,5.702880680561066,5.113949954509735,4.568918287754059
DB01320,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,6.610110223293304,6.132821500301361,5.656513512134552
DB01327,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,6.982398688793182,6.0980982184410095,5.542139947414398
DB01351,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,6.485708951950073,5.700008571147919,5.383660912513733
DB01359,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,6.641278326511383,6.029324650764465,5.779504776000977
DB01364,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,6.461507499217987,5.487366616725922,5.33193439245224
DB01367,C#CCN[C@@H]1CCC2=CC=CC=C12,6.574235498905182,5.955847442150116,5.837733089923859
DB01394,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,6.917382836341858,6.314126074314117,5.881343245506287
DB01395,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@]5([C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7)C,6.629478871822357,5.901564002037048,5.578654170036316
DB01399,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,6.165970683097839,5.448171436786652,5.047808527946472
DB01400,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,5.507247626781464,5.673603415489197,4.8597583174705505
DB01403,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,6.570166826248169,7.068223416805267,7.044561564922333
DB01406,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,6.363732099533081,6.300645589828491,5.694798171520233
DB01410,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,7.6688538789749146,5.923370957374573,6.577660083770752
DB01427,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,5.405971586704254,5.47210019826889,4.642188310623169
DB01576,C[C@@H](CC1=CC=CC=C1)N,5.919956207275391,5.607348263263702,5.221007764339447
DB01577,C[C@@H](CC1=CC=CC=C1)NC,6.472843408584595,5.699019968509674,5.5177807211875916
DB01579,C[C@H]1[C@@H](OCCN1C)C2=CC=CC=C2,6.65826541185379,6.030671536922455,5.958831310272217
DB01590,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,7.591929316520691,8.33151239156723,8.05978399515152
DB01623,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,6.983958303928375,6.7517006397247314,6.828079700469971
DB02546,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,6.04185163974762,5.173588514328003,4.647858619689941
DB04844,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,6.231436491012573,5.852479636669159,5.1452383399009705
DB04861,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,6.8359755873680115,5.7752732038497925,5.824426233768463
DB06287,C[C@@H]1CCC2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,7.359442591667175,8.509353756904602,8.188870251178741
